gp_id,gp_name,lang_name
2090,Ghatboral,ಘಾಟಬೋರಾಳ
2091,Ghattadahally,ಘಟ್ಟದಹಳ್ಳಿ
2092,Ghattakamadena,ಮದೆ
2093,Ghattarga,ಘತ್ತರಗಾ
2094,Ghodwadi,ಘೋಡವಾಡಿ
2095,Ghotagali,ಘೋಟಗಾಳಿ
2096,Ghotala,ಘೋಟಾಳಾ
2097,Ghote,ಗೋಠೆ
2098,Giddappanahalli,ಗಿಡ್ಡಪ್ಪನಹಳ್ಳಿ
2099,Gillesugur,ಗಿಲ್ಲೇಸೂಗೂರು
2100,Ginigera,ಗಿಣಿಗೇರಾ
2101,Girisagar,ಗಿರಿಸಾಗರ
2102,Giriyapura,ಗಿರಿಯಾಪುರ
2103,Glb mahanagar palike,ಅಳಿಕೆ
2104,Gobbur (b),ಗೊಬ್ಬುರ (ಬಿ)
2105,Godabanahal,ಗೊಡಬನಹಾಳ್
2106,Godachi,ಗೊಡಚಿ
2107,Godageri,ಘೋಡಗೇರಿ
2108,Goddanakoppa,ಗೊದ್ದನಕೊಪ್ಪ
2109,Godekere,ಗೋಡೇಕೆರೆ
2110,Godholi,ಗೋಧೊಳ್ಳಿ
2111,Gogeri,ಗೋಗೆರಿ
2112,Gogga,ಗೂಗ್ಗ
2113,Gogi (k),ಗೋಗಿ (ಕೆ)
2114,Gogi (p),ನಾಗರಾಳ-SP
2115,Gojanur,ಗೊಜನೂರು
2116,Gokak,ಗೋಕಾಕ
2117,Gokarna,ಗೋಕರ್ಣ
2118,Gola (b),ಗೋಳಾ(ಬಿ)
2119,Golabhavi,ಗೋಲಭಾಂವಿ
2120,Golasangi,ಗೊಳಸಂಗಿ
2121,Golgeri,ಗೂಲಗೇರಿ
2122,Golihole,ಗೋಳಿಹೊಳೆ
2123,Golithottu,ಗೋಳಿತೊಟ್ಟು
2124,Gollahalli,ಗೊಲ್ಲಹಳ್ಳಿ
2125,Gollalingamanahalli,ಗೊಲ್ಲಲಿಂಗಮ್ಮನಹಳ್ಳಿ
2126,Golthamajalu,ಗೋಳ್ತಮಜಲು
2127,Golyali,ಗೋಲ್ಯಾಳಿ
2128,Gonal,ಎಂ.ಗೋನಾಳು
2129,Gonasagi,ಘೋಣಸಗಿ
2130,Gondabal,ಗೊಂಡಬಾಳ
2131,Gondena hally,ಗೊಂಡೇನಹಳ್ಳಿ
2132,Gondi,ಗೊಂದಿ
2133,Gondihalli,ಗೊಂದಿಹಳ್ಳಿ
2134,Gonibeedu,ಗೋಣೀಬೀಡು
2135,Gonikoppa,ಗೋಣಿಕೊಪ್ಪಲು
2136,Gonisomanahally,ಗೋಣಿ ಸೋಮನಹಳ್ಳಿ
2137,Gonitumkur,ಗೋಣಿತುಮಕೂರು
2138,Gonnagar,ಗೊಣ್ಣಾಗರ
2139,Gonuru,ಗೋನೂರು
2140,Gonwar,ಗೋನಾವರ
2141,Gopadi,ಗೋಪಾಡಿ
2142,Gopahalli,ಗೋಪಹಳ್ಳಿ
2143,Gopala,ಗೋಪಾಲ
2144,Gopaladevarahalli,ಗೋಪಾಲದೇವರಹಳ್ಳಿ
2145,Gopalapura,ಗೋಪಾಲಪುರ
2146,Gopanaalu,ಗೋಪನಾಳು
2147,Gopanahalli,ಗೋಪನಹಳ್ಳಿ
2148,Gopinatham,ಗೊಪಿನಾಥಂ
2149,Goppenahalli,ಗೊಪ್ಪೇನಹಳ್ಳಿ
2150,Gorathapalli,ಗೊರತಪಲ್ಲಿ
2151,Goravan kolla,ಗೊರವನಕೊಳ್ಳ
2152,Goravana hally,ಗೊರವನಹಳ್ಳಿ
2153,Gorbal,ಗೊರಬಾಳ
2154,Gorchincholi,ಗೋರಚಿಂಚೋಳಿ
2155,Gorebal (s),ಗೊರೇಬಾಳ
2156,Gorkal,ಗೋಕಱಲ್‌
2157,Gorta b,ಗೋರ್ಟಾ ಬಿ.
2158,Gorur,ಗೊರೂರು
2159,Gosabal,ಗೋಸಬಾಳ
2160,Gotegali,ಗೋಟೆಗಾಳಿ
2162,Gotur,ಗೋಟೂರ
2163,Goudagere,ಗೌಡಗೆರೆ
2164,Goudageri,ಗೌಡಗೇರಿ
2165,Goudanabhavi,ಗೌಡನಬಾವಿ
2166,Goudur,ಗುಡೂರ
2167,Gour (b),ಗೌರ (ಬಿ)
2168,Gouripura,ಗೌರಿಪುರ
2169,Govankoppa,ಗೋವನಕೊಪ್ಪ
2170,Govinakovi,ಗೋವಿನಕೋವಿ
2171,Govindana halli,ಗೋವಿಂದನಹಳ್ಳಿ
2172,Gowadagere,ಗೌಡಗೆರೆ
2173,Gowdagere,ಗೌಡಗೆರೆ
2174,Gowdahalli,ಗೌಡಹಳ್ಳಿ
2175,Gowdalli,ಗೌಡಳ್ಳಿ
2176,Gowdanahalli,ಗೌಡನಹಳ್ಳಿ
2177,Gownipalli,ಗೌನಿಪಲ್ಲಿ
2178,Gowrapura,ಪುರ
2179,Gowrasamudra,ಗೌರಸಮುದ್ರ
2180,Gowribidanur,ಆಣೂರು
2181,Gowthamapura,ಗೌತಮಪುರ
2182,Gubbewad,ಗುಬ್ಬೇವಾಡ
2182,Gubbewad,ಗುಬ್ಬೇವಾಡ
2183,Gubbi pattana panchayat,ಪಟ್ಟಣ
2184,Gubbiga,ಗುಬ್ಬಿಗ
2185,Gudadur,ಗುಡದೂರು
2186,Gudageri,ಗುಡಗೇರಿ
2187,Gudagur,ಗುಡಗೂರು
2188,Gudalu,ಗುಡಾಳ್‌
2189,Gudas,ಗುಡಸ
2190,Gudavi,ಗುಡವಿ
2191,Guddada kumaranahalli,ಗುಡ್ಡದಕೊಮಾರನಹಳ್ಳಿ
2192,Guddada tumminakatte,ಗು.ತುಮ್ಮಿನಕಟ್ಟೆ
2193,Guddadaanveri,ಗುಡ್ಡದಅನ್ವೇರಿ
2194,Guddadarangavvanahalli,ವನಹಳ್ಳಿ
2195,Guddadchannapur,ಗುಡ್ಡದಚನ್ನಾಪುರ
2196,Guddaguddapur,ಗುಡ್ಡಗುಡ್ಡಾಪುರ
2197,Guddehalli,ಗುಡ್ಡೇಹಳ್ಳಿ
2198,Guddehosur,ಗುಡ್ಡೆಹೊಸೂರು
2199,Guddekoppa,ಗುಡ್ಡೇಕೊಪ್ಪ
2200,Guddethota,ಗುಡ್ಡೇತೋಟ
2201,Gudekote,ಗುಡೇಕೋಟೆ
2202,Gudemaranahalli,ಗುಡೇಮಾರನಹಳ್ಳಿ
2203,Gudenakatti,ಗುಡೇನಕಟ್ಟಿ
2204,Gudibanda town,ಗುಡಿಬಂಡ
2205,Gudigondanahalli,ಗುಡಿಗೊಂಡನಹಳ್ಳಿ (ಬಿ.ಜಿ. ಕಾವಲ್)
2206,Gudihonatti,ಗುಡಿಹೊನ್ನಟ್ಟಿ
2207,Gudipalli,ಗುಡಿಪಲ್ಲಿ
2208,Gudisagar,ಗುಡಿಸಾಗರ
2209,Gudlumuddenahalli,ಗೊಡ್ಲುಮುದ್ದೇನಹಳ್ಳಿ
2210,Gudnapura,ಪುರ
2211,Gudoor,ಗೌಡುರು
2212,Gudpalli,ಗುಡಪಳ್ಳಿ
2213,Gudumaghatta,ಗುಡಮಘಟ್ಟ
2214,Gudur s a 8,ಗೂಡೂರ.ಎಸ್‌.ಎ
2215,Gudur sc,ಗುಡೂರ ಎಸ್‌.ಸಿ.
2216,Gugal,ಗೂಗಲ್‌
2217,Gujanal,ಗುಜನಾಳ
2218,Gujjadi,ಗುಜ್ಜಾಡಿ
2219,Gujjanadu,ಗುಜ್ಜನಡು
2220,Guladalli,ಗುಳದಳ್ಳಿ
2221,Gulagal jambagi,ಗುಲಗಾಲ-ಜಂಬಗಿ
2222,Gulaguli,ಗುಳಗುಳಿ
2223,Gulasinda,ಗುಲಸಿಂದ
2224,Gulbarga,ಗುಲ್ಬರ್ಗ
2225,Guleepura,ಪುರ
2226,Gulladamane,ಗುಳ್ಳದಮನೆ
2227,Gullahalli,ಗುಲ್ಲಹಳ್ಳಿ
2228,Gulsaram,ಗುಲಸರಮ್‌
2229,Gulur,ಗೂಳೂರು
2230,Guluru,ಗೂಳೂರು
2231,Gulvady,ಗುಲ್ವಾಡಿ
2232,Gumballi,ಗುಂಬಳ್ಳಿ
2233,Gummagol,ಗುಮ್ಮಗೋಳ
2234,Gummakal,ಗುಮ್ಮಕಲ್ಲು
2235,Gummana hally,ಮಂಚನಾಯಕನಹಳ್ಳಿ
2236,Gunaki,ಗುಣಕಿ
2237,Gunal,ಗುನ್ನಾಳ
2238,Gunda,ಗುಂಡಾ
2239,Gundagarthi,ಗುಂಡಗರ್ತಿ
2240,Gundagurthi,ಗುಂಡಗುರ್ತಿ
2241,Gundagurti,ಗುಂಡಗುರ್ತಿ
2242,Gundal,ಗುಣದಾಳ
2243,Gundamunagu,ಗುಂಡಾ
2244,Gundenhalli,ಗುಂಡೇನಹಳ್ಳಿ
2245,Gunderi,ಗುಂಡೇರಿ
2246,Gundewadi,ಗುಂಡೇವಾಡಿ
2247,Gundlupet,ಗುಂಡ್ಲುಪೇಟೆ
2248,Gundolli,ಗುಂಡೊಳ್ಳಿ
2249,Gundur,ಗುಂಡೂರ
2250,Gunduru,ಗುಂಡೂರ
2251,Gungi,ಗುಂಗಿ
2252,Gungral chathra,ಗುಂಗ್ರಾಲ್‌ ಛತ್ರ
2253,Gungurumele,ಗುಂಗುರುಮಳೆ
2254,Gunjahalli,ಗುಂಜಹಳ್ಳಿ
2255,Gunjavati,ಗುಂಜಾವತಿ
2256,Gunjhalli,ಗುಂಜಹಳ್ಳಿ
2257,Gunjiganuru,ಗುಂಜಿಗನೂರು
2258,Guntagol,ಗುಂತಗೋಳ
2259,Gurugadahalli,ಗುರುಗದಹಳ್ಳಿ
2260,Gurugunta,ಗುರುಗುಂಟ
2261,Gurupura,ಗುರುಪುರ
2262,Gurusiddapura,ಗುರುಸಿದ್ದಾಪುರ
2263,Guruvinahalli,ಗುರುವಿನಹಳ್ಳಿ
2264,Guthigaru,ಗುತ್ತಿಗಾರು
2265,Guttal tmc,ಗುಟ್ಟಲ್
2266,Guttidurga,ಗುತ್ತಿದುರ್ಗ
2267,Gutturu,ಗುತ್ತೂರು
2268,Gyara ghatta,ಗ್ಯಾರಘಟ್ಟ
2269,H b hally,ಎಂ.ಬಿ.ಹಳ್ಳಿ
2270,H d kote,ಕೋಟ
2271,H gollahalli,ಹೆಚ್.ಗೊಲ್ಲಹಳ್ಳಿ
2272,H gopagondanahalli,ಹೆಚ್. ಗೋಪಗೊಂಡನಹಳ್ಳಿ
2273,H hosakote,ಹೊಸಕೋಟೆ
2274,H kadadakatte,ಹೆಚ್. ಕಡದಕಟ್ಟೆ
2275,H l durga,ಹೆಚ್. ದುರ್ಗ
2276,H. Hipparagi,ಹೂ ಹಿಪ್ಪರಗಿ
2277,H. Malligere (mandya),ಮಳ್ಳಿ
2278,H.basavapura,H.ಬಸವಪುರ
2279,H.hosahalli,ಹೆಚ್‌.ಹೊಸಹಳ್ಳಿ
2280,H.k. Halli,ಹೆಚ್‌.ಕೆ.ಹಳ್ಳಿ
2281,H.n.pura,ಪುರ
2282,H.veerapura,ಹೆಚ್‌.ವೀರಾಪುರ
2283,Haalekal,ಹಾಲೆಕಲ್ಲು
2284,Habbana gatta,ಹಬ್ಬನಘಟ್ಟ
2285,Hachcholi,ಹಚ್ಚೊಳ್ಳಿ
2286,Hadadi,ಹದಡಿ
2287,Hadagali,ಹಡಗಲಿ
2288,Hadalageri,ಹಡಲಗೇರಿ
2289,Hadalasang,ಹಡಲಸಂಗ
2290,Hadalgi,ಹಡಲಗಿ
2291,Hadali,ಹಡಲಗಿ
2292,Hadanooru,ಆನೂರ
2293,Hadavalli,ಹಾಡವಳ್ಳಿ
2294,Hadavanahalli,ಹಡವನಹಳ್ಳಿ
2295,Hadigallu,ಹಾದಿಗಲ್ಲು
2296,Hadikere,ಹಾದಿಕೆರೆ
2297,Hadinabala,ಹಡಿನಬಾಳ
2298,Hadinaru,ಹದಿನಾರು
2299,Hadly,ಹಾಡಲಿ
2300,Hadonahalli,ಹಾಡೋನಹಳ್ಳಿ
2301,Hadripura,ಹಾದ್ರಿಪುರ
2302,Hadya,ಹಾಡ್ಯ
2303,Hagalavadi,ಹಾಗಲವಾಡಿ
2304,Hagaranoor,ಹಗರನೂರು
2305,Hagaratagi,ಹಗರಟಗಿ
2306,Hagare,ಹಗರೆ
2307,Hagaribommanahallli,ರಾಗಿ ಬೊಮ್ಮನ ಹಳ್ಳಿ
2308,Haginavalu,ಹಗಿನವಾಳು
2309,Hakathuru,ಹಾಕತ್ತೂರು
2310,Hakladi,ಹಕ್ಲಾಡಿ
2311,Haladi-76,ಆಡಿ
2312,Haladipura,ಹಳದೀಪುರ
2313,Haladur,ಹಳದೂರ
2314,Halagali,ಹಲಗಲಿ
2315,Halagana halli,ಹಲಗನಹಳ್ಳಿ
2316,Halaganahalli,ಹಲಗನಹಳ್ಳಿ
2317,Halagani,ಹಲಗಣಿ
2318,Halagapura,ಹಲಗಾಪುರ
2319,Halagatti,ಹಲಗತ್ತಿ
2320,Halagera,ಚಳಗೇರಾ
2321,Halageri,ಹಲಗೇರಿ
2322,Halagi,ಹಾಲಗಿ
2323,Halaguru,ಹಲಗೂರು
2324,Halakatta,ಹಲಕಟ್ಟಾ
2325,Halakeri,ಹಾಲಕೇರಿ
2326,Halakundhi,ಹಲಕುಂದಿ
2327,Halakurki,ಹಲಕುರ್ಕಿ
2328,Halapur,ಹರ್ಲಾಪುರ
2329,Halasangi,ಹಲಸಂಗಿ
2330,Halashi,ಹಲಶಿ
2331,Halasulige,ಹಲಸುಲಿಗೆ
2332,Halbarga,ಹಲ್ಬರ್ಗಾ
2333,Halcher,ಹಲಚೇರಾ
2334,Hale moodigere,ಹಳೇ ಮೂಡಿಗೆರೆ
2335,Hale sorab,ಹಳೇಸೊರಬ
2336,Hale torgal,ಹಳೇತೊರಗಲ್ಲ
2337,Halebankapur,ಹಳೇಬಂಕಾಪುರ
2338,Halebeedu,ಹಳೇಬೀಡು
2339,Halehalli,ಹಾಲೇನಹಳ್ಳಿ
2340,Halekote,ಹಳೇಕೋಟೆ
2341,Halematha,ಮಂಕಿ ಎ (ಹಳೇಮಠ)
2342,Halenahalli,ಹಾಲೇನಹಳ್ಳಿ
2343,Haleyangadi,ಹಳೆಯಂಗಡಿ
2344,Haleyuru,ಹಳಿಯೂರು
2345,Halga,ಹಲಗಾ
2345,Halga,ಹಲಗಾ
2346,Halgadde,ಹಲಗದ್ದೆ
2347,Halgeri,ಹಾಲಿಗೇರಿ
2348,Halingali,ಹಳಿಂಗಳಿ
2349,Halivana,ಹಾಲಿವಾಣ
2350,Haliyal,ಹಲ್ಯಾಳ
2351,Haliyuru,ಹಳಿಯೂರು
2352,Halkarni,ಹಲಕರ್ಣಿ
2353,Halkusugal,ಹಾಳಕುಸುಗಲ್ಲ
2354,Hallare,ಹಲ್ಲರೆ
2355,Hallegere (mandya),ಹಲ್ಲೇಗೆರೆ
2356,Halligera,ಹಳಿಗೇರಾ
2357,Halligeri,ಹಳ್ಳೀಗೇರಿ
2358,Hallihole,ಹಳ್ಳಿಹೊಳೆ
2359,Hallikeri (d),ಹಳ್ಳಿಕೇರಿ
2360,Hallikhed (b),ಹಳ್ಳಿಖೇಡ ಬಿ
2361,Hallikhed (k),ಹಳ್ಳಿಖೇಡ (ಕೆ)
2362,Hallisalgar,ಹಳ್ಳಿಸಲಗರ
2363,Hallur,ಹಳ್ಳೂರ
2364,Hallymysore,ಹಳ್ಳಿ ಮೈಸೂರು
2365,Halnayakana halli(gp),ಕೊಡಿಗೇ ಹಳ್ಳಿ
2366,Halsooru,ಬೆಟ್ಟಹಲಸೂರು
2367,Halugunda,ಹಾಲುಗುಂದ
2368,Halukurike,ಹಾಲ್ಕುರಿಕೆ
2369,Haluvadi,ಹಳುವಾಡಿ
2370,Haluvagalu,ಹಲವಾಗಲು
2371,Halyal,ಹಲ್ಯಾಳ
2372,Hammigi,ಹಂಮ್ಮಿಗಿ
2373,Hampadevanahalli,ಹಂಪದೇವನಹಳ್ಳಿ
2374,Hampapattana,ಹಂಪಾಪಟ್ಟಣ
2375,Hampapura,ಹಂಪಾಪುರ
2375,Hampapura,ಹಂಪಾಪುರ
2376,Hampasagara,ಹಂಪಸಾಗರ
2377,Hampasandra,ಹಂಪಸಂದ್ರ
2378,Hampi,ಹಂಪಿ
2379,Hamsabhavi,ಹಂಸಭಾವಿ
2380,Hanabaratti,ಹಣಬರಹಟ್ಟಿ
2381,Hanabe,ಹಣಬೆ
2382,Hanagal,ಹಾನಗಲ್‌
2383,Hanagallu,ಹಾನಗಲ್ಲು
2384,Hanagandi,ಹನಗಂಡಿ
2385,Hanagavadi,ಆಡಿ
2386,Hanagere,ಹಣಗೆರೆ
2387,Hanagodu,ಹನಗೋಡು
2388,Hanakere,ಹನಕೆರೆ
2389,Hanamanth wadi r,ಆಡಿ
2390,Hanamapur,ಹಣಮಾಪೂರ
2391,Hanasi,ಹನಸಿ
2392,Hanasoge,ಹನಸೋಗೆ
2393,Hanaval,ಹಣವಾಳ
2394,Hanbalu,ಹಾನುಬಾಳು
2395,Hanchi,ಹಂಚಿ
2396,Hanchihalli,ಹಂಚಿಹಳ್ಳಿ
2397,Hanchikuppe,ಹಂಚೀಕುಪ್ಪೆ
2398,Hanchinal,ಹಂಚಿನಾಳ
2399,Hanchipura,ಹಂಚೀಪುರ
2400,Hanchuru,ಹಂಚೂರು
2401,Hanchya,ಹಂಚ್ಯ
2402,Handady,ಹಂದಾಡಿ
2403,Handanakere,ಹಂದನಕೆರೆ
2404,Handarki,ಹಂದರಕಿ
2405,Handena halli,ಹಂದೇನಹಳ್ಳಿ
2406,Handhihal,ಹಂದಿಹಾಳ್‌
2407,Handiganala,ಹಂಡಿಗನಾಳ
2408,Handiganor,ಹಂದಿಗನೂರ
2409,Handiganur,ಹಂದಿಗನೂರ
2410,Handignur,ಹಂದಿಗನೂರ
2411,Handigund,ಹಂದಿಗುಂದ
2412,Handikunte,ಹಂದಿಕುಂಟೆ
2413,Handithavalli,ಹಂಡಿತವಳ್ಳಿ
2414,Handli,ಹಂಡ್ಲಿ
2415,Handralu,ಹಂದ್ರಾಳು
2416,Handrangi,ಹಂಡ್ರಂಗಿ
2417,Hanehalli,ಹನೇಹಳ್ಳಿ
2418,Hangala,ಹಂಗಳ
2419,Hangaluru,ಆಲೂರು
2420,Hangaragi,ಹಂಗರಗಿ
2421,Hangarahally,ಹಂಗರಹಳ್ಳಿ
2422,Hangarki,ಹಂಗರಕಿ
2423,Hanike,ಹನಿಕೆ
2424,Hanjagi,ಹಂಜಗಿ
2425,Hankon,ಹಣಕೋಣ
2426,Hannikeri,ಹಣ್ಣಿಕೇರಿ
2427,Hansnoor,ಹನ್ಸೂರ್
2428,Hanthuru,ಹಂತೂರು
2429,Hanumanahalli,ಹನುಮನಹಳ್ಳಿ
2430,Hanumanal,ಹನುಮನಾಳ
2431,Hanumanalu,ಹನುಮನಾಳು
2432,Hanumantapura,ಹನುಮಂತಾಪುರ
2433,Hanumanthapura,ಹನುಮಂತಾಪುರ
2434,Hanumapur,ಹನುಮಾಪುರ
2435,Hanumarahalli,ಹನುಮರಹಳ್ಳಿ
2436,Hanumasagar,ಹನುಮಸಾಗರ
2437,Hanumasagara,ಹನುಮಸಾಗರ
2438,Hanur tp,ಆಣೂರು
2439,Haradana halli,ಹರದನಹಳ್ಳಿ
2440,Haradana hally,ಹರದನಹಳ್ಳಿ
2441,Haradanahalli,ಹರದನಹಳ್ಳಿ
2442,Haradhanahalli,ಹರದನಹಳ್ಳಿ
2443,Haradi,ಹಾರಾಡಿ
2444,Haradoor,ಹರದೂರು
2445,Haraduru,ಹರದೂರು
2446,Haragadde,ಹಾರಗದ್ದೆ
2447,Haragapur,ಹರಗಾಪೂರ
2448,Haragi,ಹರಗಿ
2449,Harakabavi,ಹಾರಕಭಾವಿ
2450,Haralahalli,ಹರಳಹಳ್ಳಿ
2451,Haralahally,ಹರಳಹಳ್ಳಿ
2452,Haralalli,ಅರಳ
2453,Harale,ಹರಳೆ
2454,Haraluuru,ಹರಳೂರು
2455,Haramagatta,ಹರಮಘಟ್ಟ
2456,Harana hally,ಹಾರನಹಳ್ಳಿ
2457,Haranahalli,ಹಾರನಹಳ್ಳಿ
2458,Harandur,ಹರಂದೂರು
2459,Harangiri,ಹರನಗಿರಿ
2460,Harathalu,ಹರತಾಳು
2461,Harati,ಹರಟಿ
2462,Harave,ಹರವೆ
2463,Haravu,ಹರವು
2464,Harawada,ಹಾರವಾಡ
2465,Hardalli-mandalli,ಹಾರ್ದಳ್ಳಿ -ಮಂಡಳ್ಳಿ
2466,Harekala,ಹರೇಕಳ
2467,Haridravathi,ಹರಿದ್ರಾವತಿ
2468,Hariharadahalli,ಹರಿಹರದಹಳ್ಳಿ
2469,Hariharapallathadka,ಹರಿಹರಪಲ್ಲತ್ತಡ್ಕ
2470,Hariharapura,ಹರಿಹರಪುರ
2471,Harisandra,ಹರೀಸಂದ್ರ
2472,Harishi,ಹರೀಶಿ
2473,Hariyebbe,ಹರಿಯಬ್ಬೆ
2474,Harkanalu,ಹಾರಕನಾಳು
2475,Harkood,ಹರ್ಕೂಡ
2476,Harlaapur,ಹರ್ಲಾಪುರ
2477,Harlapur,ಹರ್ಲಾಪುರ
2478,Harlapura,ಹರ್ಲಾಪುರ
2479,Harnal,ಹರನಾಳ
2480,Harnoor 13,ಹರನೂರ್ ೧೩
2481,Harobande,ಹಾರೋಬಂಡೆ
2482,Harobeladhadi,ಆಡಿ
2483,Harogeri,ಹಾರೊಗೇರಿ
2484,Harogoppa,ಹಾರೋಗೊಪ್ಪ
2485,Harogulige,ಉಳಿ
2486,Harohalli,ಹಾರೋಹಳ್ಳಿ
2487,Harohalli (jaypura),ಹಾರೋಹಳ್ಳಿ
2488,Harohalli (mella halli),ಹಾರೋಹಳ್ಳಿ(ಮೆಲ್ಲಹಳ್ಳಿ)
2489,Harokoppa,ಹಾರೋಕೊಪ್ಪ
2490,Haronahalli,ಹರೋನಹಳ್ಳಿ
2491,Harsikatta,ಹಾರ್ಸಿಕಟ್ಟ
2492,Harsur,ತರೂರು
2493,Harthikote,ಹರ್ತಿಕೋಟೆ
2494,Harti,ಹರ್ತಿ
2495,Haru goppa,ಹಾರುಗೊಪ್ಪ
2496,Harugeri,ಹಾರೊಗೇರಿ
2497,Harvi,ಹರಿವಿ
2498,Harwal 3,ಹರವಾಳ
2499,Hasagal,ಹಾಸಗಲ
2500,Hasanagi,ಹಾಸಣಗಿ
2501,Hasandahalli,ಹಸಾಂಡಹಳ್ಳಿ
2502,Hasaragoda,ಹಸರಗೋಡ
2503,Hasargundagi,ಹಸರಗುಂಡಗಿ
2504,Hassan city muncipality,ಹಾಸನ ನಗರ
2505,Hasudi,ಹಸೂಡಿ
2506,Hasuravalli,ಅಸು
2507,Hatalageri,ಹಾತಲಗೇರಿ
2508,Hathur,ಹಂತೂರು
2509,Hattalli,ಹತ್ತಳ್ಳಿ
2510,Hattargi,ಹತ್ತರಗಿ
2511,Hattarwat,ಹತ್ತರವಾಟ
2512,Hatti,ಹಟ್ಟಿ
2513,Hatti(a),ಹಟ್ಟಿ
2514,Hattigudur,ಹತ್ತಿಗೂಡುರ
2515,Hattikeri,ಹಟ್ಟಿಕೇರಿ
2516,Hattikuni,ಹತ್ತಿಕುಣಿ
2517,Hattimattur,ಹತ್ತಿಮತ್ತೂರ
2518,Hattiyangadi,ಹಟ್ಟಿಯಂಗಡಿ
2519,Hatturu,ಹತ್ತೂರು
2520,Havagi,ಹವಗಿ
2521,Havamshi,ಹಂವಶಿ
2522,Havanagi,ಹಾವಣಗಿ
2523,Havanje,ಹಾವಂಜೆ
2524,Havanur,ಹಾವನೂರು
2525,Hayyal (b),ಹೈಯ್ಯಾಳ (ಬಿ)
2527,Hdpura,ಪುರ
2528,Hebbagodi,ಹೆಬ್ಬಗೋಡಿ
2529,Hebbal,ಹೆಬ್ಬಾಳ
2530,Hebbal (b),ಹೆಬ್ಬಾಳ.ಬಿ
2531,Hebbala guppe,ಹೆಬ್ಬಲಗುಪ್ಪೆ
2532,Hebbalagere,ಹೆಬ್ಬಳಗೆರೆ
2533,Hebbale,ಹೆಬ್ಬಾಲೆ
2534,Hebballi,ಹೆಬ್ಬಳ್ಳಿ
2535,Hebbalu,ಹೆಬ್ಬಾಳು
2536,Hebbani,ಹೆಬ್ಬಣಿ
2537,Hebbasale,ಹೆಬ್ಬಸಾಲೆ
2538,Hebbasuru,ಅಸು
2539,Hebbele,ಹೆಬ್ಬಾಲೆ
2540,Hebburu,ಹೆಬ್ಬೂರು
2541,Heble,ಹೆಬಳೆ
2542,Hebri,ಹೆಬ್ರಿ
2543,Hebsur,ಹೆಬಸೂರ
2544,Heche,ಹೆಚ್ಚೆ
2545,Hedaginal,ಹೆಡಗಿನಾಳ
2546,Hedathale,ಹೆಡತಲೆ
2547,Heddaripura,ಹೆದ್ದಾರಿಪುರ
2548,Hedduru,ಹೆದ್ದೂರು
2549,Hedgapur,ಹೆಡಗಾಪೂರ
2550,Hedigonda,ಹೆಡಿಗ್ಗೊಂಡ
2551,Hediyal,ಹೆಡಿಯಾಲ
2552,Hediyala,ಹೆಡಿಯಾಲ
2553,Heera,ಹೀರಾ
2554,Hegadde,ಹೆಗ್ಗದ್ದೆ
2555,Hegade,ಹೆಗಡೆ
2556,Hegadihal,ಹೆಗಡಿಹಾಳ
2557,Heggada halli,ಹೆಗ್ಗಡಹಳ್ಳಿ
2558,Heggadihalli,ಹೆಗ್ಗಡಿಹಳ್ಳಿ
2559,Hegganadoddi,ಹೆಗ್ಗಣದೊಡ್ಡಿ
2560,Hegganduru,ಹೆಗ್ಗಂದೂರು
2561,Hegganuru colony,ಆಣೂರು
2562,Heggarani,ಹೆಗ್ಗರಣಿ
2563,Heggatta,ಹೆಗ್ಗಟ್ಟ
2564,Heggere,ಹೆಗ್ಗೆರೆ
2565,Heggodu,ಹೆಗ್ಗೋಡು
2565,Heggodu,ಹೆಗ್ಗೋಡು
2565,Heggodu,ಹೆಗ್ಗೋಡು
2566,Heggotara,ಹೆಗ್ಗೋಠಾರ
2567,Heggunje,ಹೆಗ್ಗುಂಜೆ
2568,Heggur,ಹೆಗ್ಗೂರ
2569,Hegguru,ಹೆಗ್ಗೂರು
2570,Hejmadi,ಹೆಜಮಾಡಿ
2571,Hemdore,ಹೆಂದೊರೆ
2572,Hemmady,ಹೆಮ್ಮಾಡಿ
2573,Hemmagepura,ಪುರ
2574,Hemmana bethur,ಹೆಮ್ಮನ ಬೇತೂರು
2575,Hemmana hally,ಹೆಮ್ಮನಹಳ್ಳಿ
2576,Hemmaragala,ಹೆಮ್ಮರಗಾಲ
2577,Hemmige,ಹೆಮ್ಮಿಗೆ
2578,Hemnoor,ಹೇಮನೂರ
2579,Hengavalli,ಹೆಂಗವಳ್ಳಿ
2580,Hennagara,ಹೆನ್ನಾಗರ
2581,Herabanegoal,ಹೇರಬನೆಗೊಳ
2582,Herabedenal,ಹೇರಬೇಡೆನಲ್
2583,Heragonagara,ಅಗರ
2584,Heragu,ಹೆರಗು
2585,Herangadi,ಹೆರಂಗಡಿ
2586,Heregutti,ಹಿರೇಗುತ್ತಿ
2587,Herehadagali,ಹಿರೇ ಹಡಗಲಿ
2588,Herehegdal,ಹಿರೇಹೆಗ್ಡಾಳ್‌
2589,Herekumbalakunte,ಹಿರೇಕುಂಬಳಕುಂಟ
2590,Herenelluru,ಹಿರೇನೆಲ್ಲೂರು
2591,Herindyapanahalli,ಹೇರಿಂದ್ಯಾಪನಹಳ್ಳಿ
2592,Herkal,ಹೆರಕಲ್ಲ
