SCHCD|LONGITUDE|LATITUDE
21050505604|84.79434|21.90272
21050505701|84.75973|21.84490
21050505702|84.75635|21.84318
21050505803|84.78902|21.91469
21050505901|84.76282|21.83433
21050506001|84.77818|21.87746
21050506401|84.72083|21.88905
21050506501|84.60431|21.76754
21050506601|84.55515|21.80001
21050506701|84.59032|21.76683
21050506801|84.60555|21.78400
21050506901|84.58312|21.78479
21050506902|84.58095|21.78504
21050506903|84.58312|21.78479
21050506904|84.57365|21.77637
21050507001|84.52983|21.82796
21050507101|84.58402|21.83521
21050507102|84.57318|21.84118
21050507201|84.53324|21.83901
21050507202|84.53688|21.85019
21050507301|84.61946|21.76567
21050507401|84.61581|21.78837
21050507501|84.94572|22.10020
21050507502|84.94004|22.09824
21050507601|84.96219|22.10054
21050507701|84.91677|22.09830
21050507702|84.91404|22.09269
21050507801|84.94028|22.11434
21050508101|84.67217|21.78739
21050508201|84.65913|21.80290
21050508202|84.65758|21.80917
21050508302|84.72023|21.78205
21050508303|84.70394|21.80586
21050508304|84.69508|21.80708
21050508305|84.71299|21.81533
21050508306|84.69148|21.79919
21050508307|84.72091|21.79919
21050508308|84.71521|21.78115
21050508401|84.67528|21.80442
21050508501|84.75608|21.77158
21050508502|84.75345|21.76973
21050508601|84.68251|21.81667
21050508701|84.65068|21.77985
21050508901|84.89386|21.83550
21050508902|84.88808|21.83234
21050509001|84.86996|21.82406
21050509201|84.88406|21.79178
21050509301|84.87562|21.83772
21050509401|84.88742|21.80328
21050509402|84.87736|21.80817
21050509403|84.87946|21.80679
21050509501|84.88426|21.83999
21050509601|84.83009|21.78432
21050509602|84.84243|21.78938
21050509801|84.85106|21.80133
21050509901|84.89460|21.82808
21050509902|84.89834|21.82777
21050510501|84.86684|21.79865
21050510601|84.85194|21.82397
21050510602|84.85077|21.83537
21050510603|84.84894|21.81036
21050510701|84.88228|21.82097
21050510901|84.62140|21.97310
21050511001|84.67469|22.00481
21050511002|84.68204|22.00686
21050511101|84.64708|21.99686
21050511102|84.64514|22.00379
21050511105|84.66638|22.01279
21050511106|84.64394|22.01538
21050511107|84.65739|22.00283
21050511108|84.66257|22.02388
21050511201|84.68575|21.96883
21050511401|84.60983|22.01316
21050511402|84.60836|22.01839
21050511501|84.57912|21.94888
21050511601|84.59518|21.99773
21050511701|84.50840|21.91439
21050511802|84.53273|21.95885
21050511902|84.53418|21.97375
21050512001|84.57107|21.89336
21050512101|84.54748|21.99711
21050512102|84.53660|21.98752
21050512301|84.51893|21.98538
21050512303|84.51250|21.98066
21050512401|84.52743|21.93927
21050512501|84.53878|22.02266
21050512701|84.54906|21.95386
21050512702|84.54161|21.95039
21050512751|84.54328|21.95429
21050512752|84.54910|21.94640
21050512801|84.61425|21.94330
21050512901|84.52956|21.95003
21050512902|84.53031|21.95022
21050513001|84.56075|21.95991
21050513002|84.56191|21.95464
21050513003|84.57869|21.97111
21050513004|84.57655|21.95555
21050513101|84.81852|22.02047
21050513201|84.81804|22.02341
21050513301|84.87627|22.00822
21050513501|84.86103|22.00875
21050513502|84.86797|22.03667
21050513601|84.80933|21.94829
21050513701|84.80161|22.00347
21050513702|84.81947|22.00311
21050513704|84.79656|21.98536
21050513705|84.80502|22.00130
21050513706|84.79038|21.98056
21050513801|84.67447|21.83767
21050513901|84.66078|21.81945
21050514001|84.68761|21.84303
21050514101|84.61825|21.88568
21050514202|84.70287|21.87388
21050514301|84.69145|21.87023
21050514501|84.54392|21.97690
21050514601|84.79082|21.86609
21050514701|84.65456|22.00405
21050514801|84.65015|22.01491
21050600102|83.72092|21.83642
21050600201|83.71278|21.87796
21050600301|83.70642|21.83067
21050600302|83.70935|21.84099
21050600401|83.72005|21.84599
21050600501|83.72399|21.80436
21050600601|83.76755|21.85128
21050600701|83.70460|21.79638
21050600901|83.69311|21.81822
21050601101|83.72812|21.86123
21050601201|83.74337|21.85663
21050601301|83.75174|22.03234
21050601401|83.75287|22.00191
21050601602|83.76728|22.01572
21050601603|83.77019|22.01387
21050601701|83.74396|22.01475
21050601801|83.75444|22.05446
21050601901|83.82851|22.05512
21050602001|83.78118|22.05345
21050602002|83.78627|22.04931
21050602003|83.78178|22.03596
21050602102|83.80886|22.02350
21050602201|83.82317|22.03747
21050602401|83.72072|21.90120
21050602501|83.75575|21.96922
21050602601|83.74531|21.95600
21050602701|83.76544|21.94532
21050602801|83.74306|21.99278
21050602901|83.77007|21.95802
21050603101|83.60700|22.04644
21050603201|83.62286|22.04594
21050603301|83.61658|22.05122
21050603401|83.62960|22.03121
21050603402|83.61521|22.02546
21050603501|83.62710|22.01584
21050603502|83.61366|22.01217
21050603503|83.63613|22.01349
21050603601|83.60978|22.03931
21050603602|83.61697|22.04161
21050603701|83.65543|22.05020
21050603802|83.70279|22.04928
21050603804|83.69693|22.05475
21050603805|83.71362|22.05042
21050603901|83.69852|22.04260
21050603902|83.68922|22.03922
21050603903|83.68922|22.04144
21050603904|83.68031|22.04342
21050604001|83.66143|22.05759
21050604002|83.67187|22.05934
21050604003|83.67710|22.06503
21050604101|83.66755|22.09342
21050604201|83.72086|22.04422
21050604301|83.73454|21.93576
21050604401|83.75542|21.91703
21050604501|83.71997|21.93861
21050604502|83.70526|21.93561
21050604503|83.71466|21.93875
21050604504|83.68041|21.95906
21050604505|83.68513|21.95919
21050604506|83.69492|21.94983
21050604507|83.69055|21.96227
21050604508|83.66983|21.90823
21050604509|83.70406|21.94939
21050604601|83.68219|21.96300
21050604701|83.71451|21.92507
21050604801|83.64961|21.94899
21050604901|83.71991|21.96715
21050605101|83.62237|22.09319
21050605102|83.62595|22.08327
21050605201|83.61597|22.08993
21050605301|83.58596|22.10217
21050605401|83.57781|22.10100
21050605501|83.60003|22.07958
21050605701|83.57308|22.10206
21050605801|83.62147|21.88340
21050605902|83.60314|21.88361
21050605903|83.59266|21.88535
21050606001|83.63729|21.84250
21050606401|83.68636|21.86703
21050606501|83.65752|21.86405
21050606701|83.64074|21.82533
21050606801|83.60090|21.83984
21050606901|83.58767|21.83403
21050607001|83.63912|21.86696
21050607101|83.66720|21.83630
21050607201|83.83836|21.91589
21050607301|83.86421|21.93957
21050607401|83.84717|21.95733
21050607402|83.84389|21.96500
21050607501|83.82660|21.95518
21050607502|83.84469|21.95159
21050607601|83.87351|21.94226
21050607701|83.84457|21.90546
21050607801|83.85517|21.91620
21050607901|83.79077|21.87088
21050608001|83.77322|21.91583
21050608002|83.77689|21.91463
21050608301|83.76803|21.88344
21050608401|83.75194|21.87800
21050608501|83.74661|21.87364
21050608502|83.74183|21.88044
21050608503|83.73897|21.88008
21050608601|83.79050|21.90234
21050608701|83.82339|21.89889
21050608801|83.79516|21.89343
21050608802|83.80491|21.89004
21050608803|83.81125|21.90141
21050608901|83.65732|21.97704
21050609052|83.63230|22.00265
21050609101|83.65447|21.99036
21050609102|83.65781|21.99591
21050609201|83.63944|21.96750
21050609202|83.62807|21.96036
21050609301|83.62029|21.98042
21050609302|83.62824|21.99008
21050609401|83.57544|22.01606
21050609501|83.59306|21.98031
21050609601|83.60319|22.01325
21050609701|83.57620|21.99732
21050609801|83.60709|21.99682
21050609901|83.60231|22.02414
21050610001|83.58375|22.02443
21050610101|83.59672|21.97494
21050610201|83.61181|21.97344
21050610301|83.80342|22.00433
21050610401|83.82902|22.01443
21050610402|83.83151|22.01337
21050610501|83.83349|22.02430
21050610601|83.84003|21.98017
21050610602|83.83681|21.99511
21050610603|83.83822|21.99578
21050610604|83.83681|21.99511
21050610701|83.86131|21.98011
21050610801|83.85110|22.03976
21050610901|83.81881|22.00158
21050611001|83.63917|22.05019
21050611101|83.64017|22.07063
21050611201|83.62526|22.06558
21050611301|83.64653|22.06328
21050611401|83.79693|21.93438
21050611501|83.80031|21.94431
21050611601|83.82652|21.93592
21050611701|83.81784|21.92574
21050611801|83.78061|21.99089
21050611901|83.81464|21.93415
21050612001|83.79458|21.96061
21050612002|83.79578|21.95989
21050612003|83.79617|21.95997
21050612101|83.81049|21.97534
21050612201|83.83853|22.02500
21050612301|83.72717|22.10358
21050612401|83.72227|22.06945
21050612501|83.68353|22.11374
21050612502|83.70331|22.11038
21050612601|83.74456|22.06522
21050612603|83.73856|22.05750
21050612701|83.72112|22.10382
21050612801|83.54156|22.02622
21050612901|83.57226|22.04603
21050613001|83.56716|22.00111
21050613101|83.59313|22.04100
21050613201|83.58673|22.04467
21050613301|83.57398|22.02460
21050613303|83.55683|22.03817
21050613304|83.55716|22.03927
21050613401|83.71456|22.00944
21050613501|83.73948|22.03830
21050613601|83.70499|22.01536
21050613701|83.73536|21.99553
21050613801|83.70714|22.02497
21050613802|83.72131|22.03374
21050613803|83.72172|22.02381
21050700101|85.02436|21.96056
21050700201|84.99147|21.97911
21050700301|85.00086|21.97478
21050700302|85.00514|21.97339
21050700303|85.00146|21.96094
21050700401|85.00608|21.94630
21050700501|84.97263|21.99004
21050700601|85.07262|21.90340
21050700701|85.11388|21.92786
21050700801|85.07322|21.93901
21050700802|85.07235|21.92860
21050700902|85.05338|21.93800
21050701001|85.05050|21.90912
21050701101|85.10799|21.91775
21050701201|85.02874|21.93900
21050701301|85.12717|21.91689
21050701302|85.13010|21.91698
21050701401|85.01576|21.95392
21050701402|85.16112|21.86111
21050701501|85.20153|21.89528
21050701701|85.21417|21.82752
21050701801|85.31257|21.94387
21050701901|85.20329|21.91354
21050702001|85.19614|21.88683
21050702002|85.19465|21.88077
21050702101|85.19375|21.90961
21050702201|85.24460|21.87575
21050702301|85.24973|21.84216
21050702401|85.16331|21.89375
21050702503|85.19323|21.85945
21050702601|85.22664|21.88567
21050702701|84.96844|21.94878
21050702702|84.97983|21.95347
21050702903|84.95856|21.94147
21050703101|84.93916|21.97814
21050703102|84.93413|21.96692
21050703301|84.97348|21.96450
21050703501|84.95894|21.96903
21050703601|84.93480|21.93369
21050703702|85.06606|22.03418
21050703801|85.11161|21.98831
21050703802|85.10725|21.99197
21050703804|85.13139|21.99691
21050703902|85.20970|22.01316
21050704001|85.09062|21.99309
21050704101|85.09608|21.96633
21050704201|85.13075|21.96147
21050704301|85.13706|21.96900
21050704402|85.07055|21.95449
21050704403|85.07361|21.97303
21050704501|85.10083|22.01007
21050704502|85.09767|22.01312
21050704601|85.07633|22.04122
21050704602|85.08768|22.00771
21050704701|85.18929|21.97682
21050704702|85.17299|21.97549
21050704704|85.18658|21.98524
21050704801|85.02881|22.03125
21050704901|84.98075|21.99892
21050704902|84.98412|21.99747
21050705101|85.05507|21.99538
21050705102|85.06389|21.99315
21050705103|85.04698|21.99800
21050705104|85.06538|22.00222
21050705201|85.02058|21.97472
21050705301|85.00511|21.98877
21050705401|85.01172|21.99549
21050705402|85.01883|21.99461
21050705404|85.02170|22.00116
21050705405|85.01930|21.98808
21050705502|84.99117|22.01578
21050705503|85.00229|22.02734
21050705601|85.21116|21.91305
21050705602|84.99748|21.98853
21050705701|85.01996|22.01621
21050705801|85.22783|21.97717
21050705802|85.23031|21.97647
21050705804|85.22584|21.97041
21050705901|85.20839|21.92672
21050706001|85.22600|21.94075
21050706201|85.22818|21.91436
21050706301|85.23842|21.89011
21050706302|85.23756|21.89611
21050706402|85.24014|21.93544
21050706501|85.23758|21.90494
21050706502|85.25692|21.90878
21050706503|85.25789|21.89267
21050706504|85.24233|21.90331
21050706505|85.25514|21.90619
21050706506|85.25544|21.90933
21050706601|85.25936|21.96829
21050706701|85.21704|21.89442
21050706801|85.26005|21.95980
21050706802|85.26118|21.95449
21050706901|85.27149|21.93654
21050707001|85.28353|21.89303
21050707101|85.32263|21.93125
21050707201|85.30090|21.90599
21050707301|85.36319|21.88791
21050707401|85.35240|21.93059
21050707601|85.29322|21.94761
21050707701|85.33881|21.92349
21050707801|85.31333|21.95006
21050707901|85.36110|21.92684
21050708001|85.33175|21.95008
21050708101|85.34160|21.90842
21050708201|85.36820|21.93623
21050708301|85.30646|21.92483
21050708302|85.30691|21.92134
21050708401|85.32285|21.87506
21050708402|85.32566|21.85816
21050708501|85.29359|21.87332
21050708601|85.33723|21.88906
21050708602|85.34842|21.89453
21050708801|85.31492|21.82628
21050708901|85.34856|21.86506
21050709101|85.34849|21.84951
21050709201|85.33942|21.83969
21050709301|85.31038|21.87037
21050709401|85.30532|21.85087
21050709501|85.30542|21.88961
21050709701|85.32604|21.89636
21050709702|85.31756|21.89109
21050709901|85.30256|21.88262
21050710001|85.30551|21.90202
21050710101|85.00855|22.07885
21050710201|85.09186|22.08268
21050710202|85.08500|22.07696
21050710203|85.10371|22.08142
21050710301|85.02050|22.09084
21050710302|85.02912|22.09080
21050710401|85.05989|22.08183
21050710402|85.06249|22.09058
21050710502|85.07383|22.10105
21050710601|85.13948|22.04308
21050710602|85.14570|22.05702
21050710701|85.07388|22.05982
21050710702|85.08553|22.06042
21050710802|85.11418|22.02232
21050711002|85.10654|22.05569
21050711003|85.12813|22.06485
21050711201|85.17966|22.06306
21050711202|85.17759|22.06395
21050800102|84.54967|22.37258
21050800104|84.54828|22.36897
21050800201|84.56644|22.37003
21050800301|84.56691|22.39021
21050800302|84.56691|22.39021
21050800401|84.70031|22.39719
21050800501|84.67685|22.41328
21050800601|84.71358|22.39303
21050800751|84.67582|22.36893
21050800802|84.51480|22.33636
21050800901|84.54301|22.34263
21050800903|84.53916|22.34972
21050801001|84.54165|22.32557
21050801101|84.55900|22.34861
21050801102|84.55767|22.34835
21050801103|84.55287|22.33852
21050801201|84.71634|22.27926
21050801401|84.69917|22.27939
21050801402|84.69573|22.28514
21050801403|84.69300|22.27955
21050801501|84.67231|22.26140
21050801702|84.71092|22.25893
21050801704|84.70008|22.25486
21050801801|84.61334|22.33192
21050802101|84.64178|22.32711
21050802201|84.65072|22.31408
21050802204|84.65528|22.31315
21050802205|84.64979|22.29966
21050802206|84.65871|22.30721
21050802401|84.81392|22.39310
21050802402|84.76896|22.28559
21050802403|84.72148|22.26463
21050802404|84.73626|22.25637
21050802601|84.91933|22.32008
21050802602|84.91933|22.32008
21050802701|84.87967|22.30772
21050802801|84.60952|22.36622
21050802901|84.59335|22.37859
21050803001|84.59244|22.34585
21050803006|84.60499|22.35018
21050803101|84.58429|22.32282
21050803401|84.85147|22.27948
21050803501|84.85283|22.29611
21050803502|84.84453|22.29414
21050803601|84.86644|22.28086
21050803801|84.82494|22.28961
21050803901|84.85328|22.30444
21050804001|84.64029|22.38980
21050804101|84.62636|22.38825
21050804201|84.66478|22.39629
21050804301|84.64344|22.35416
21050804302|84.64179|22.37053
21050804701|84.82042|22.31519
21050804801|84.79146|22.32464
21050804901|84.75711|22.30374
21050805001|84.75403|22.30589
21050805002|84.74077|22.31978
21050805003|84.75426|22.31361
21050805101|84.70899|22.28126
21050805202|84.72500|22.29396
21050805302|84.74306|22.29601
21050805401|84.71224|22.31916
21050805402|84.69067|22.32642
21050805501|84.81469|22.27556
21050805701|84.78294|22.27539
21050805702|84.77981|22.28567
21050805703|84.77614|22.27825
21050805704|84.77659|22.28545
21050805705|84.77687|22.28689
21050805706|84.78159|22.26672
21050805707|84.76137|22.27956
21050805708|84.77634|22.28378
21050805901|84.78969|22.28201
21050805902|84.79495|22.28572
21050806101|84.76903|22.34815
21050806201|84.70514|22.34586
21050806301|84.75646|22.33057
21050806501|84.72529|22.33903
21050806502|84.77073|22.36166
21050806752|84.75340|22.36363
21050806901|84.74105|22.36285
21050807001|84.86726|22.32743
21050807301|84.51663|22.39960
21050807401|84.48986|22.40305
21050807402|84.49120|22.40866
21050807501|84.54247|22.39925
21050807601|84.51547|22.38664
21050807701|84.55451|22.40321
21050807801|84.74554|22.26053
21050807901|84.73289|22.26728
21050808002|84.79426|22.25029
21050808102|84.74146|22.27612
21050808201|84.76931|22.25464
21050808301|84.77042|22.26557
21050808401|84.75803|22.26369
21050808501|84.64119|22.41839
21050808701|84.63097|22.42200
21050808801|84.62636|22.39861
21050808901|84.63775|22.40406
21050809001|84.63059|22.42859
21050809101|84.80769|22.33533
21050809201|84.69976|22.31785
21050809301|84.82969|22.34050
21050809501|84.80283|22.34200
21050809601|84.78533|22.37108
21050809701|84.76774|22.33121
21050809801|84.59989|22.43014
21050809902|84.59006|22.41540
21050809903|84.59415|22.40884
21050810001|84.58487|22.38613
21050810002|84.58808|22.39681
21050810003|84.58990|22.38904
21050810101|84.60571|22.39698
21050810102|84.61969|22.39875
21050810103|84.60326|22.40239
21050810104|84.60453|22.39207
21050810105|84.60888|22.39818
21050810201|84.62068|22.41487
21050810202|84.62239|22.41789
21050810401|84.46784|22.37441
21050810402|84.48133|22.36664
21050810501|84.51539|22.37555
21050810502|84.50807|22.36367
21050810601|84.52122|22.31919
21050810602|84.51575|22.34859
21050810605|84.51880|22.34961
21050900101|84.46872|22.30361
21050900102|84.48072|22.30058
21050900103|84.46113|22.30158
21050900201|84.43442|22.32303
21050900301|84.43942|22.28267
21050900501|84.49769|22.30636
21050900502|84.49642|22.31781
21050900505|84.49663|22.31348
21050900602|84.40123|22.21265
21050900603|84.40118|22.21249
21050900604|84.40567|22.21601
21050900701|84.40269|22.20081
21050900801|84.41932|22.20501
21050900901|84.37689|22.21699
21050900902|84.37539|22.22043
21050900903|84.37724|22.21705
21050901001|84.36704|22.20541
21050901101|84.36147|22.19381
21050901201|84.53698|22.30141
21050901301|84.51237|22.28027
21050901401|84.54256|22.29067
21050901402|84.52383|22.29000
21050901501|84.51564|22.30469
21050901602|84.51918|22.21028
21050901605|84.50443|22.20166
21050901701|84.41572|22.23569
21050901703|84.40694|22.23299
21050901704|84.42855|22.23083
21050901801|84.40303|22.23039
21050901802|84.37956|22.23106
21050901901|84.43014|22.21992
21050901902|84.42203|22.21850
21050902002|84.49992|22.23436
21050902003|84.51487|22.23879
21050902006|84.49848|22.24001
21050902101|84.50686|22.25114
21050902102|84.51925|22.24983
21050902201|84.48178|22.22850
21050902202|84.47294|22.23744
21050902301|84.48976|22.27507
21050902302|84.49468|22.28571
21050902304|84.49416|22.27700
21050902401|84.49183|22.26350
21050902402|84.47322|22.27797
21050902403|84.46892|22.25817
21050902405|84.47499|22.27052
21050902501|84.46308|22.26919
21050902601|84.48800|22.29481
21050902702|84.39864|22.24835
21050902801|84.42450|22.28078
21050902901|84.41239|22.28419
21050902902|84.40397|22.28456
21050903101|84.41469|22.25828
21050903102|84.41470|22.25666
21050903202|84.44825|22.26044
21050903203|84.44622|22.25106
21050903204|84.44745|22.25243
21050903301|84.46330|22.21804
21050903302|84.45657|22.21538
21050903303|84.45594|22.22904
21050903304|84.45394|22.23371
21050903305|84.45266|22.22310
21050903306|84.44174|22.21752
21050903401|84.43887|22.35687
21050903501|84.43906|22.33650
21050903502|84.46350|22.34156
21050903503|84.45816|22.33462
21050903601|84.41575|22.33047
21050903602|84.41725|22.31625
21050903604|84.39864|22.32189
21050903605|84.40496|22.32629
21050903701|84.40128|22.33942
21050903801|84.35261|22.28303
21050903901|84.35361|22.24789
21050903902|84.36081|22.23822
21050904001|84.37668|22.29641
21050904002|84.37081|22.27997
21050904003|84.37208|22.27528
21050904004|84.38453|22.28644
21050904006|84.38187|22.27434
21050904101|84.38153|22.15767
21050904102|84.38983|22.15609
21050904201|84.35458|22.15631
21050904202|84.36550|22.16726
21050904301|84.37613|22.16387
21050904402|84.38783|22.17658
21050904403|84.37458|22.17008
21050904501|84.42989|22.18636
21050904601|84.41878|22.18639
21050904701|84.40113|22.17415
21050904702|84.39630|22.16647
21050904703|84.41217|22.17657
21050904801|84.39308|22.18811
21050904901|84.47808|22.33614
21050905001|84.45403|22.36597
21050905002|84.45732|22.36510
21050905101|84.49522|22.34578
21050905103|84.49533|22.33681
21050905201|84.48600|22.34400
21050905401|84.47894|22.20878
21050905402|84.47894|22.20878
21050905403|84.47353|22.19989
21051000101|84.90281|21.90608
21051000201|84.90864|21.87217
21051000401|84.89533|21.86692
21051000501|84.88873|21.85784
21051000601|84.91500|21.89253
21051000701|84.86353|21.87203
21051000703|84.86876|21.87254
21051000801|84.87648|21.86500
21051001001|84.91810|21.88051
21051001201|84.87706|21.89717
21051001301|84.89744|21.88503
21051001401|84.91103|21.90822
21051001501|84.89059|21.89943
21051001601|85.17201|21.80355
21051001701|85.18637|21.77833
21051001901|85.21018|21.81134
21051002001|85.16486|21.79324
21051002002|85.10700|21.68200
21051002101|85.18361|21.78644
21051002302|85.13447|21.77475
21051002801|85.06502|21.60533
21051002901|85.10934|21.64012
21051003001|85.09875|21.64344
21051003301|85.06347|21.62828
21051003401|85.08642|21.61431
21051003501|84.87175|21.98290
21051003701|84.91531|21.94384
21051003801|84.88066|21.95182
21051003901|84.88972|21.93428
21051004001|84.87275|21.94950
21051004101|84.86006|21.96587
21051004201|84.91056|21.92764
21051004301|84.92373|21.99869
21051004401|84.86282|21.97307
21051004501|84.92976|21.93025
21051004601|84.87427|21.93246
21051004701|84.99502|21.82071
21051004801|84.93353|21.95012
21051005001|84.90032|21.94047
21051005301|85.08806|21.71969
21051005302|85.10200|21.73800
21051005601|85.04400|21.76900
21051005701|85.11007|21.70025
21051005801|85.14550|21.70318
21051005901|85.16384|21.69394
21051006101|85.07715|21.68528
21051006201|85.10700|21.68600
21051006301|85.17384|21.72970
21051006401|85.06957|21.71398
21051006601|85.05528|21.76339
21051006801|85.04720|21.74795
21051007101|85.06810|21.76056
21051007102|85.07758|21.75067
21051007201|85.04126|21.72198
21051007301|85.03192|21.92854
21051007501|84.97767|21.86919
21051007701|84.95349|21.84774
21051007702|84.95297|21.84849
21051007801|84.96636|21.88292
21051007802|84.97277|21.88449
21051007901|85.05482|21.74454
21051008101|84.97367|21.86322
21051008201|84.96419|21.86442
21051008501|84.97560|21.84541
21051008601|84.95501|21.83640
21051009101|85.03425|21.76394
21051009301|85.01312|21.75183
21051009302|85.00593|21.75550
21051009401|85.02370|21.75422
21051009501|84.98716|21.78009
21051009601|85.01371|21.74002
21051009602|85.01089|21.73708
21051009701|84.99645|21.77567
21051009801|84.99529|21.87148
21051010001|85.03240|21.86200
21051010101|85.02729|21.88893
21051010201|85.03702|21.86818
21051010501|85.02238|21.85198
21051010601|84.99210|21.85734
21051010602|84.99180|21.85711
21051010603|85.00019|21.86144
21051010902|84.98072|21.85453
21051011001|84.87312|21.84754
21051011201|85.02811|21.79975
21051011301|85.03181|21.79014
21051011401|85.00819|21.79616
21051011701|84.97897|21.80066
21051011801|85.02625|21.82264
21051011901|84.97569|21.81761
21051012301|85.02304|21.82863
21051012401|84.99538|21.82522
21051012601|84.99723|21.83329
21051012701|85.00754|21.81870
21051012702|85.00812|21.81883
21051012801|84.97346|21.82114
21051013001|84.99273|21.83846
21051013101|85.01122|21.83414
21051013501|85.03833|21.82411
21051013601|84.98435|21.83664
21051013701|84.93719|21.88269
21051013801|84.92686|21.91544
21051013901|84.93284|21.91401
21051014101|84.94082|21.87681
21051014102|84.93971|21.88011
21051014201|84.94178|21.81837
21051014202|84.95431|21.80553
21051014301|84.93219|21.90636
21051014401|84.94685|21.90228
21051014501|84.94619|21.88016
21051014502|84.94555|21.87805
21051014602|84.95389|21.89423
21051014603|84.96058|21.89945
21051014604|84.95242|21.88487
21051014802|85.13193|21.64958
21051014901|85.11519|21.63331
21051015001|85.17257|21.65553
21051015201|85.10688|21.61541
21051015202|85.11600|21.60900
21051015203|85.15000|21.81200
21051015501|85.11819|21.62937
21051015601|85.14820|21.61556
21051015602|85.14298|21.60801
21051015801|84.94074|21.84086
21051015901|84.93425|21.83590
21051016001|85.00799|21.82472
21051016201|84.92658|21.85561
21051016401|84.91858|21.83478
21051016502|84.93266|21.85474
21051016601|84.92619|21.87769
21051016602|84.93053|21.87202
21051016701|84.94181|21.86553
21051016901|84.90817|21.84106
21051017101|84.93501|21.86456
21051017701|84.97656|21.93830
21051017702|84.98918|21.93941
21051017801|85.00119|21.90934
21051018001|85.02018|21.81953
21051018101|84.99549|21.92195
21051018301|84.95852|21.92079
21051018401|84.94222|21.92229
21051018501|84.99425|21.92972
21051018601|84.96457|21.93118
21051018701|84.94647|21.92147
21051018801|85.01833|21.91148
21051018901|84.98825|21.90720
21051019001|84.94953|21.91593
21051019301|84.98550|21.92558
21051019501|84.98150|21.91565
21051019601|85.10286|21.85361
21051019801|85.10276|21.82443
21051019902|85.07801|21.60705
21051020001|85.08206|21.85059
21051020101|85.09023|21.87000
21051020201|85.10325|21.84430
21051020202|85.10715|21.83960
21051020303|85.08384|21.87715
21051020401|85.05378|21.77583
21051020501|85.04341|21.81472
21051020601|85.08968|21.80341
21051020802|85.09484|21.77916
21051021001|85.06707|21.79987
21051021101|85.05322|21.82547
21051021501|85.03227|21.80857
21051021601|85.04839|21.79909
21051021701|85.07167|21.82667
21051021702|85.07671|21.82622
21051021801|85.06884|21.78992
21051021901|85.08751|21.79125
21051022001|85.06549|21.72305
21051022101|84.92605|21.94100
21051100101|84.74403|22.06356
21051100102|84.74475|22.06525
21051100201|84.76925|22.08997
21051100301|84.77447|22.09886
21051100401|84.73758|22.06619
21051100402|84.73933|22.06736
21051100404|84.73400|22.06800
21051100601|84.72958|22.05247
21051100602|84.71636|22.05195
21051100701|84.76833|22.06789
21051100702|84.77701|22.05780
21051100703|84.77867|22.06992
21051100704|84.77690|22.06632
21051100801|84.77258|22.09825
21051100802|84.71621|22.10411
21051100901|84.73636|22.20300
21051100902|84.73859|22.18545
21051101001|84.73978|22.19594
21051101002|84.74019|22.20423
21051101101|84.76764|22.19561
21051101201|84.80228|22.05772
21051101301|84.75400|22.17886
21051101401|84.83281|22.05508
21051101402|84.83367|22.05728
21051101501|84.84242|22.05517
21051101502|84.85130|22.04670
21051101601|84.82648|22.04813
21051101602|84.82921|22.04129
21051101801|84.80658|22.07622
21051102001|84.79892|22.12225
21051102002|84.79892|22.12219
21051102003|84.81333|22.11078
21051102101|84.81047|22.14292
21051102102|84.80592|22.16322
21051102201|84.81254|22.09963
21051102301|84.78339|22.10503
21051102302|84.77606|22.11436
21051102304|84.78781|22.10553
21051102601|84.72983|22.23828
21051102701|84.72042|22.21686
21051102702|84.71405|22.22812
21051103001|84.71847|22.22744
21051103101|84.73773|22.24363
21051103201|84.81619|22.17822
21051103303|84.79180|22.20829
21051103401|84.81377|22.20264
21051103501|84.80986|22.18447
21051103601|84.86056|22.15636
21051103701|84.86483|22.18425
21051103702|84.87350|22.17839
21051103703|84.87556|22.16719
21051103704|84.87225|22.17181
21051103801|84.83844|22.16542
21051103802|84.83617|22.16114
21051103901|84.83283|22.10983
21051103902|84.83508|22.11022
21051103903|84.83283|22.10978
21051104001|84.82831|22.12514
21051104002|84.84656|22.12211
21051104006|84.83209|22.13127
21051104101|84.84658|22.12211
21051104102|84.84950|22.13888
21051104201|84.81714|22.15089
21051104301|84.83889|22.17197
21051104302|84.84697|22.18856
21051104303|84.85158|22.18117
21051104304|84.85867|22.18156
21051104305|84.85669|22.18300
21051104306|84.85967|22.18131
21051104308|84.83650|22.18144
21051104309|84.85486|22.17692
21051104401|84.77917|22.23847
21051104402|84.79542|22.23028
21051104403|84.78944|22.23100
21051104404|84.79142|22.23647
21051104406|84.86349|22.11246
21051104407|84.86396|22.12419
21051104501|84.78717|22.24064
21051104502|84.79000|22.23714
21051104601|84.75497|22.20289
21051104602|84.77539|22.21072
21051104603|84.84450|22.10871
21051104604|84.82855|22.11809
21051104701|84.78536|22.22039
21051104702|84.83606|22.09957
21051104801|84.74906|22.23903
21051104872|84.75000|22.25000
21051104901|84.75075|22.23167
21051104902|84.76594|22.23422
21051105001|84.74656|22.21608
21051105002|84.75400|22.21100
21051105101|84.73625|22.21208
21051105102|84.73133|22.22267
21051105201|84.73789|22.22381
21051105202|84.74331|22.22539
21051105203|84.72754|22.22839
21051105301|84.77850|22.23958
21051105302|84.75942|22.23819
21051105303|84.77467|22.24029
21051105401|84.86319|22.12303
